风险等级,金融信息关注程度a4002a,风险和汇报组合选择a4003,股票和基金风险更大a4007,银行储蓄卡数量d1103,活期存款余额d1105,定期存款总额d2104_imp,是否持有基金d5102,是否拥有银行理财产品d7102,去年平均每月伙食费g1001,伙食费中在外就餐花费g1002,去年平均每月购买日常用品支出g1006,去年平均每月本地交通支出g1008_imp,去年每月通信费支出g1009_imp,去年平均每月文化娱乐支出g1010_imp,去年购买衣物支出g1011_imp,去年旅游总支出g1018_imp,去年平均每月水/电/燃料费/物业g1005,asset,total_income_imp,金融信息/银行储蓄卡,金融信息/伙食费,风险汇报选择/旅游
2,3,2,1,2,100000,100000,1,1,2000,500,500,500.0000305,99.99999237,80.00000763,4999.999512,0,300,1971502.5,105000,1.499925004,1.49999925,20000
2,1,4,1,5,25000,300000,1,1,5000,1000,3000,800.0001221,199.9999542,183,4999.999512,0,430,2194200,175217,0.199996,0.19999996,40000
0,5,5,5,2,0,55000,,2,2000,240,100,0,50,124.9999847,0,99.99999237,238,778632.0625,107360,2.499875006,2.49999875,0.049999954
3,3,4,1,2,17000,70000,2,1,1500,500,50,29.99999809,50,82.99998474,2999.999023,1000.000061,153,874900,55752,1.499925004,1.999998667,0.003999999
0,3,5,1,2,40000,40000,2,2,2000,0,500,24.99999809,50,0,1999.999878,300.0000305,320,586820,25000,1.499925004,1.49999925,0.016666659
0,3,5,1,2,0,150000,2,2,2750,202,200,0,199.9999542,75,1999.999878,0,240,763902.625,103200,1.499925004,1.090908694,50000
0,5,5,1,1,0,80000,2,2,2000,300,78,199.9999542,300.0000305,117.0000076,1000.000061,0,450,591845.8125,77000,4.99950005,2.49999875,50000
0,1,3,4,1,2600,20000,,2,2000,350,275,0,99.99999237,35.99999619,1749.999878,0,302,525853.5625,36700,0.99990001,0.49999975,30000
0,5,3,1,4,0,10000,2,2,2000,0,150,149.9999695,99.99999237,56.99999619,5500,0,155,293173,94100,1.249968751,2.49999875,30000
0,4,5,1,4,5000,5000,2,2,4000,2000,200,99.99999237,300.0000305,66.00001526,7000.000977,0,350,311300,499663,0.999975001,0.99999975,50000
0,3,5,1,2,1000,200000,2,2,1500,300,200,199.9999542,99.99999237,90,1999.999878,4999.999512,200,633846.9375,65600,1.499925004,1.999998667,0.001
0,3,5,1,2,5000,50000,2,2,3000,1000,100,199.9999542,140.0000153,44.00000381,4000.001953,1999.999878,212,593654.375,122100,1.499925004,0.999999667,0.0025
0,4,5,1,4,5000,20000,2,2,1000,0,100,29.99999809,250.0000305,50,2999.999023,1499.999756,197,824280,90225,0.999975001,3.999996,0.003333334
0,4,5,1,2,10000,30000,2,2,300,300,500,1000.000061,10.00000095,15,1999.999878,1000.000061,66,253099.9844,51354,1.999900005,13.33328889,0.004999999
0,3,5,5,2,5500,80000,,2,1750,0,50,0,40,24.00000191,300.0000305,99.99999237,83,270800,67800,1.499925004,1.714284735,0.049999954
0,3,4,1,3,0,50000,2,2,1200,300,150,80.00000763,50,50,4000.001953,1999.999878,180,262450,80700,0.999966668,2.499997917,0.002
0,5,5,1,1,10000,40000,2,2,2000,1000,300,99.99999237,199.9999542,99.99999237,2999.999023,0,300,326500,28600,4.99950005,2.49999875,50000
0,5,5,1,1,2000,20000,2,2,800,200,50,59.99998856,50,29.99999809,1999.999878,0,150,96100,32400,4.99950005,6.249992188,50000
0,3,5,2,3,0,60000,2,2,1500,100,50,99.99999237,99.99999237,59.00000381,1499.999756,12999.99512,170,235250,73289,0.999966668,1.999998667,0.000384616
0,5,5,1,,,55000,2,2,550,0,100,29.99999809,15,50,199.9999542,0,55,256850,65650,50000,9.090892562,50000
0,5,5,1,1,10000,55000,2,2,700,0,120,0,50,66.00001526,1999.999878,0,100,283022.625,53000,4.99950005,7.142846939,50000
0,3,3,5,0,30000,50000,,2,2000,500,300,50,300.0000305,300.0000305,1999.999878,0,400,193067.5313,56400,30000,1.49999925,30000
0,3,5,1,2,20000,20000,2,2,1300,300,80,0,50,59.99998856,1200.000122,0,200,235574.2031,42040,1.499925004,2.307690533,50000
0,3,5,2,2,10000,10000,2,2,1500,800,200,99.99999237,99.99999237,199.9999542,1000.000061,0,300,708000,60700,1.499925004,1.999998667,50000
0,1,5,4,2,30000,50000,,2,2500,1000,50,29.99999809,50,11.99999905,0,0,200,351036.125,61500,0.499975001,0.39999984,50000
1,3,3,1,2,100000,100000,1,2,3000,500,100,0,99.99999237,50,2999.999023,0,150,493068.625,88100,1.499925004,0.999999667,30000
0,3,5,1,1,40000,40000,2,2,300,0,100,50,29.99999809,20.00000191,0,0,300,166544.7188,52871,2.99970003,9.999966667,50000
0,3,5,5,,,20000,,2,700,0,20,20.00000191,20.00000191,24.99999809,0,0,50,61037.63672,26820,30000,4.285708163,50000
0,4,5,4,1,4000,90000,,2,500,0,100,20.00000191,59.99998856,50,1999.999878,500.0000305,400,449690,62160,3.99960004,7.999984,0.009999997
0,5,5,1,,,50000,2,2,300,0,10,20.00000191,29.99999809,24.00000191,0,0,40,145957.1875,74505,50000,16.66661111,50000
0,3,5,1,2,1000,10000,2,2,1500,250,150,250.0000305,250.0000305,149.9999695,300.0000305,450,150,91700,41700,1.499925004,1.999998667,0.011111109
0,5,5,4,,,100000,,2,800,200,20,10.00000095,99.99999237,0,500.0000305,0,50,317000,93675,50000,6.249992188,50000
0,4,5,4,1,0,20000,,2,1500,0,30,15,20.00000191,20.00000191,500.0000305,0,35,136216.9063,42650,3.99960004,2.666664889,50000
0,2,5,5,1,2000,40000,,2,1200,100,50,29.99999809,199.9999542,199.9999542,2999.999023,0,150,376212.1563,93100,1.99980002,1.666665278,50000
2,4,3,1,5,,100000,2,1,2000,800,100,1299.999878,59.99998856,26.00000191,4999.999512,0,150,1363000,33900,0.799984,1.999999,30000
0,1,5,1,1,,30000,2,1,2500,600,80,29.99999809,29.99999809,40,0,0,120,240576,102500,0.99990001,0.39999984,50000
2,2,5,1,0,200,30000,2,1,2000,200,200,40,99.99999237,199.9999542,1999.999878,0,450,384909.0625,55700,20000,0.9999995,50000
0,4,4,1,2,3000,20000,2,2,1500,500,150,0,149.9999695,120.0000153,5999.999512,0,300,232000,66100,1.999900005,2.666664889,40000
0,5,5,5,5,6000,20000,,2,1000,500,50,50,50,20.00000191,2999.999023,0,100,98400,54350,0.99998,4.999995,50000
0,4,4,5,1,60000,50000,,2,300,0,200,20.00000191,70.00001526,40,1000.000061,0,700,406003.0313,36220,3.99960004,13.33328889,40000
0,4,5,1,0,0,20000,2,2,700,0,30,10.00000095,3,0,159.9999695,1000.000061,108,688860,23450,40000,5.714277551,0.004999999
0,5,4,1,2,45000,20000,2,2,1000,200,240,50,50,700,1000.000061,0,100,299500,50560,2.499875006,4.999995,40000
3,4,5,1,2,200000,30000,2,1,1000,200,250,40,29.99999809,110.0000153,10000.00293,0,385,949500,900,1.999900005,3.999996,50000
2,3,3,1,1,10000,200000,1,2,3000,1000,120,149.9999695,350.000061,109.0000076,1499.999756,10000.00293,916,1538763.625,98200,2.99970003,0.999999667,0.0003
0,4,4,1,2,17000,50000,2,2,1000,0,50,0,50,26.00000191,500.0000305,0,260,241003.125,25000,1.999900005,3.999996,40000
0,4,4,1,4,40000,40000,2,2,1500,500,250,50,99.99999237,27.00000191,4000.001953,0,79,558056.1875,64320,0.999975001,2.666664889,40000
2,2,3,1,8,100000,50000,2,2,2083,833,1000,10000.00293,399.9999695,383,4500.000488,0,833,1716886.5,235900,0.249996875,0.960153164,30000
2,1,5,1,3,40000,40000,2,1,3000,1000,500,149.9999695,300.0000305,29.99999809,500.0000305,0,2000,536828,75011,0.333322223,0.333333222,50000
0,4,5,,1,0,50000,2,2,2000,200,100,0,54.15148544,35,300.0000305,0,150,860600,58878,3.99960004,1.999999,50000
0,4,5,1,,0,50000,2,2,3000,0,30,300.0000305,99.99999237,26.00000191,1000.000061,2999.999023,199,381791.625,89800,40000,1.333332889,0.001666667
1,3,5,2,0,10000,300000,1,2,2600,100,50,50,59.99998856,26.00000191,0,10999.99805,200,747052.3125,63000,30000,1.15384571,0.000454546
0,4,5,1,,,100000,2,2,2500,100,50,50,50,40,1000.000061,0,200,633262.125,86700,40000,1.59999936,50000
0,2,3,1,2,0,20000,2,2,1000,100,100,800.0001221,149.9999695,33,1000.000061,0,154,1047327.375,85320,0.999950002,1.999998,30000
0,3,5,2,2,2200,80000,2,2,1500,500,110,59.99998856,50,99.99999237,4999.999512,0,125,575734,79100,1.499925004,1.999998667,50000
0,3,3,1,6,10000,60000,2,2,2000,1000,200,300.0000305,500.0000305,190.0000305,7000.000977,0,300,510000,50230,0.499991667,1.49999925,30000
0,5,5,1,4,,20000,2,2,2500,500,500,199.9999542,149.9999695,138.9999847,1499.999756,0,250,401000,58600,1.249968751,1.9999992,50000
0,4,5,2,2,,100000,2,2,2000,100,150,300.0000305,199.9999542,149.9999695,1499.999756,6500.00293,200,387370.75,90720,1.999900005,1.999999,0.00076923
1,5,4,5,,,60000,,1,1000,500,100,0,29.99999809,0,1000.000061,0,30,221204.1563,22000,50000,4.999995,40000
0,2,4,5,,,100000,,2,2000,0,35,0,29.99999809,0,549.999939,0,750,257521.2188,60200,20000,0.9999995,40000
0,5,5,1,1,5500,20000,2,2,2000,0,200,250.0000305,149.9999695,35,500.0000305,0,180,219982.625,47400,4.99950005,2.49999875,50000
2,1,4,1,6,1000,40000,2,1,1500,450,250,749.999939,199.9999542,80.00000763,4500.000488,0,55,362000,84740,0.166663889,0.666666222,40000
3,4,3,1,,,40000,2,2,1000,200,200,0,99.99999237,50,1999.999878,0,100,279518.375,19560,40000,3.999996,30000
1,4,4,5,3,,30000,,2,1500,300,200,199.9999542,130.0000153,70.00001526,4000.001953,8000.000488,240,452568.5625,73000,1.33328889,2.666664889,0.0005
0,4,5,1,3,60000,50000,2,2,1500,500,300,300.0000305,99.99999237,229.9999847,4999.999512,0,200,501082.4063,61120,1.33328889,2.666664889,50000
0,4,5,1,7,1940,30000,2,2,700,0,100,300.0000305,99.99999237,24.99999809,1000.000061,0,110,263140,30200,0.571420408,5.714277551,50000
0,5,5,1,2,100000,70000,2,2,1250,0,150,1,250.0000305,24.99999809,4749.999023,0,155,335400,74473,2.499875006,3.9999968,50000
0,5,5,1,1,30000,30000,2,2,4000,0,100,0,280.0000305,120.0000153,1000.000061,10000.00293,300,1474500,76000,4.99950005,1.249999688,0.0005
0,4,5,1,2,60000,8000,2,2,3000,0,150,300.0000305,149.9999695,199.0000153,0,0,600,881602.375,87920,1.999900005,1.333332889,50000
0,3,5,5,2,30000,1000000,2,2,3000,0,100,99.99999237,50,120.0000153,5999.999512,0,300,2785100,120000,1.499925004,0.999999667,50000
4,2,3,1,2,3000,400000,2,1,1500,300,200,199.9999542,99.99999237,99.99999237,2999.999023,800.0001221,300,6081574,113600,0.999950002,1.333332444,0.003749999
0,5,5,1,,,100000,2,2,3500,1000,75,80.00000763,29.99999809,99.99999237,500.0000305,0,600,1434000,166500,50000,1.42857102,50000
0,2,4,1,8,20000,500000,2,2,5000,2000,500,1999.999878,99.99999237,300.0000305,4999.999512,29999.99219,500,2912183.5,184290,0.249996875,0.39999992,0.000133333
0,2,4,1,1,0,60000,2,2,1500,0,200,0,99.99999237,29.99999809,1000.000061,5999.999512,300,1081500,111200,1.99980002,1.333332444,0.000666667
0,4,5,5,2,10000,50000,2,2,2000,0,300,0,99.99999237,120.0000153,1000.000061,0,500,1084025,48800,1.999900005,1.999999,50000
0,2,3,1,4,40000,32000,2,2,3000,0,30,0,50,50,1499.999756,11999.99707,200,6167000,4973000,0.4999875,0.666666444,0.00025
0,5,5,1,4,10000,50000,2,2,2500,0,100,0,399.9999695,124.9999847,1000.000061,0,320,1182355.375,102800,1.249968751,1.9999992,50000
0,4,5,1,0,500,40000,2,2,800,0,200,0,50,20.00000191,1000.000061,0,135,153230,36360,40000,4.99999375,50000
4,3,1,1,3,10000,20000,1,2,2000,0,200,500.0000305,199.9999542,149.9999695,4999.999512,10000.00293,200,1214480.5,122800,0.999966668,1.49999925,1.00E-04
2,3,5,1,3,40000,50000,2,1,2500,0,200,199.9999542,99.99999237,199.9999542,1999.999878,800.0001221,450,2466000,314000,0.999966668,1.19999952,0.006249998
0,5,5,1,2,40000,100000,2,2,3000,100,100,59.99998856,199.9999542,199.9999542,4000.001953,5999.999512,200,1098000,101400,2.499875006,1.666666111,0.000833333
0,4,3,1,3,10000,100000,2,2,3000,300,150,0,149.9999695,399.9999695,5999.999512,0,350,2271342.5,68000,1.33328889,1.333332889,30000
0,4,5,,3,7000,50000,2,2,2000,0,200,199.9999542,399.9999695,149.9999695,4999.999512,0,500,2260056.75,102000,1.33328889,1.999999,50000
2,4,3,2,3,,80000,2,1,1500,0,50,99.99999237,50,20.00000191,4999.999512,1999.999878,300,2687500,160600,1.33328889,2.666664889,0.0015
1,3,5,4,3,6000,300000,2,2,3000,1000,100,0,20.00000191,20.00000191,1999.999878,0,600,2571644.75,107332,0.999966668,0.999999667,50000
3,3,4,1,2,60000,100000,2,1,2000,500,300,1000.000061,199.9999542,199.9999542,2999.999023,10000.00293,500,2247138.75,101060,1.499925004,1.49999925,0.0004
2,2,3,1,7,20000,350000,1,2,1000,0,0,0,50,80.00000763,1999.999878,10000.00293,100,1747012.25,151600,0.285710204,1.999998,0.0003
3,3,4,1,3,0,50000,1,2,1000,100,80,80.00000763,50,80.00000763,599.999939,5200.000488,230,1860474.75,178400,0.999966668,2.999997,0.000769231
4,2,1,1,4,5000,60000,2,2,2000,300,300,99.99999237,199.9999542,149.9999695,4999.999512,0,420,4038600,518100,0.4999875,0.9999995,10000
0,2,3,2,1,40000,60000,2,2,1500,0,100,0,99.99999237,99.99999237,0,0,250,1038000,93000,1.99980002,1.333332444,30000
0,3,4,1,2,3000,10000,2,2,4000,300,100,399.9999695,500.0000305,50,4999.999512,15000.00391,25,879145.6875,125630,1.499925004,0.749999813,0.000266667
0,4,5,1,3,0,200000,2,2,5000,3000,1000,1000.000061,500.0000305,300.0000305,4999.999512,29999.99219,3000,2112176.75,113790,1.33328889,0.79999984,0.000166667
0,5,3,1,2,6000,100000,2,2,2400,300,300,10000.00293,350.000061,24.99999809,10000.00293,0,500,3085600,75000,2.499875006,2.083332465,30000
0,2,5,,2,0,300000,2,2,2000,300,0,40,80.00000763,29.99999809,1000.000061,1499.999756,160,1561000,83100,0.999950002,0.9999995,0.003333334
4,5,5,4,4,8000,35000,2,2,3500,400,,300.0000305,99.99999237,451.2492676,500.0000305,1999.999878,327,1684465.25,250600,1.249968751,1.42857102,0.0025
2,3,5,1,4,0,120000,2,2,1200,300,100,149.9999695,120.0000153,110.0000153,2499.999512,0,164,1738719.75,89480,0.74998125,2.499997917,50000
0,4,5,1,4,0,100000,2,2,2500,400,2000,599.999939,149.9999695,80.00000763,10000.00293,1999.999878,400,2394399,167000,0.999975001,1.59999936,0.0025
0,4,5,1,,,10000,2,2,2500,150,50,350.000061,199.9999542,250.0000305,1000.000061,1000.000061,550,834067.1875,122469,40000,1.59999936,0.004999999
0,3,3,1,3,15000,30000,2,2,2800,500,500,649.9998779,199.9999542,103.0000153,10000.00293,0,1000,2411400,76350,0.999966668,1.071428189,30000
0,3,4,1,3,10000,200000,2,2,2000,500,200,500.0000305,199.9999542,199.9999542,5999.999512,0,270,3866500,787800,0.999966668,1.49999925,40000
3,2,3,1,2,7000,50000,2,1,1500,300,300,500.0000305,199.9999542,130.0000153,4999.999512,4999.999512,400,3243000,111659,0.999950002,1.333332444,0.0006
4,3,3,1,2,100000,50000,2,1,5000,2000,2000,2999.999023,399.9999695,99.99999237,4999.999512,1999.999878,460,5091773,249400,1.499925004,0.59999988,0.0015
3,4,5,1,2,60000,40000,1,2,1000,0,30,905.1627197,99.99999237,103.0000153,1000.000061,0,115,2939338.25,161848,1.999900005,3.999996,50000
0,3,2,1,2,6000,60000,2,2,1000,500,200,869.999939,120.0000153,90,10000.00293,2999.999023,228,1302520,117225,1.499925004,2.999997,0.000666667
0,4,5,2,5,65000,40000,2,2,1500,550,1000,300.0000305,149.9999695,24.99999809,2999.999023,0,500,2525500,82000,0.799984,2.666664889,50000
0,4,5,1,4,50000,100000,2,2,1800,500,200,599.999939,199.9999542,140.0000153,500.0000305,4000.001953,180,3219437,233600,0.999975001,2.222220988,0.001249999
4,3,2,1,2,35000,100000,2,2,4000,2000,200,1999.999878,599.999939,149.9999695,11999.99707,0,550,3172721.25,305800,1.499925004,0.749999813,20000
0,3,2,1,3,200000,80000,2,2,3300,1800,500,1999.999878,300.0000305,99.99999237,4999.999512,0,200,8580198,1172049,0.999966668,0.909090634,20000
0,3,3,1,,,50000,2,2,1000,200,200,300.0000305,199.9999542,199.9999542,20000.00391,4999.999512,200,2432395.75,415000,30000,2.999997,0.0006
2,3,3,2,5,100000,100000,2,2,2000,1000,300,1000.000061,199.9999542,500.0000305,2999.999023,0,300,2911660,161000,0.599988,1.49999925,30000
0,4,5,1,3,10000,20000,2,2,5000,0,200,319.9999695,199.9999542,99.99999237,10000.00293,0,1200,1745000,160900,1.33328889,0.79999984,50000
0,4,4,1,2,15000,75000,2,2,1440,0,,0,158.0000305,5,1000.000061,0,560,807400,76750,1.999900005,2.777775849,40000
0,2,5,1,2,10000,50000,2,2,1800,500,100,416.0000305,50,113,1999.999878,0,85,673860,51900,0.999950002,1.111110494,50000
0,3,5,1,2,10000,300000,2,2,1250,0,50,0,40,0,0,0,200,943754.75,62680,1.499925004,2.39999808,50000
0,5,5,5,,,50000,,2,1000,0,100,300.0000305,300.0000305,199.9999542,1000.000061,0,125,939328.75,17542,50000,4.999995,50000
0,4,5,,2,5000,10000,2,2,100,0,30,29.99999809,99.99999237,13.00000095,0,0,25,1195154.5,25550,1.999900005,39.9996,50000
0,5,6,1,2,3000,20000,2,2,2000,0,50,99.99999237,29.99999809,0,300.0000305,0,100,656914.5,24350,2.499875006,2.49999875,60000
0,4,5,1,1,1000,30000,2,2,300,0,30,20.00000191,29.99999809,13.00000095,199.9999542,0,50,736250,20680,3.99960004,13.33328889,50000
0,4,3,4,,,100000,,2,2000,0,130,0,50,13.00000095,2999.999023,2999.999023,300,2885000,37600,40000,1.999999,0.001
0,4,5,5,0,0,100000,,2,1000,0,50,0,29.99999809,0,199.9999542,0,70,802230,38908,40000,3.999996,50000
0,5,5,1,4,5000,200000,2,2,1300,800,300,1000.000061,149.9999695,179.9999542,2999.999023,0,500,998292.125,75300,1.249968751,3.846150888,50000
0,5,5,4,40,0,400000,,2,500,0,45,37,50,13.00000095,0,0,195,1006346.375,50600,0.124999688,9.99998,50000
1,3,3,1,2,5000,80000,1,2,1000,50,83,50,99.99999237,29.99999809,1000.000061,0,160,619820,67000,1.499925004,2.999997,30000
0,5,5,5,2,20000,10000,,2,1500,0,175,99.99999237,50,156.9999847,199.9999542,0,200,781545.0625,34825,2.499875006,3.333331111,50000
0,3,5,1,8,,400000,2,2,2500,1000,400,1999.999878,399.9999695,199.9999542,20000.00391,39999.99609,700,4315584,862000,0.374995313,1.19999952,0.000125
0,5,5,5,1,5000,55000,,2,500,200,100,0,149.9999695,20.00000191,2499.999512,0,100,107800,43999,4.99950005,9.99998,50000
0,5,5,5,,,39000,,2,400,0,80,0,50,20.00000191,800.0001221,0,300,77700,10368,50000,12.49996875,50000
0,3,3,1,,,160000,2,2,2100,1500,80,50,280.0000305,99.99999237,4999.999512,0,300,543850,153000,30000,1.428570748,30000
0,3,4,1,4,60000,30000,2,2,700,0,500,99.99999237,99.99999237,0,5999.999512,1999.999878,500,402763.1875,65000,0.74998125,4.285708163,0.002
0,4,4,1,2,0,100000,2,2,600,100,,649.9998779,99.99999237,40,1499.999756,0,200,404508.9375,56000,1.999900005,6.666655556,40000
0,4,5,1,,,60000,2,2,300,0,10,0,29.99999809,0,500.0000305,0,80,353000,19140,40000,13.33328889,50000
0,5,5,5,,,10000,,2,500,100,80,450,10.00000095,0,0,0,100,188600,28549,50000,9.99998,50000
0,4,5,1,1,4000,100000,2,2,400,0,20,0,82.99998474,0,0,0,45,648500,56813,3.99960004,9.999975,50000
1,3,3,1,6,10000,300000,2,2,1000,0,150,99.99999237,149.9999695,63,2999.999023,0,100,1043510.125,131688,0.499991667,2.999997,30000
0,4,1,1,7,15000,350000,2,2,1500,1000,80,149.9999695,149.9999695,42.00000381,2999.999023,0,200,1181753.125,128051,0.571420408,2.666664889,10000
0,5,5,4,1,2000,260000,,2,700,0,400,80.00000763,199.9999542,23,4000.001953,0,100,808800,89776,4.99950005,7.142846939,50000
0,5,5,1,3,5000,35000,2,2,800,80,400,0,199.9999542,40,1000.000061,0,130,384541.25,58347,1.666611113,6.249992188,50000
0,4,5,1,,,65000,2,2,300,100,50,0,59.99998856,50,1999.999878,0,200,612000,40485,40000,13.33328889,50000
0,3,5,5,3,200000,100000,,2,1000,0,100,500.0000305,300.0000305,99.99999237,4999.999512,0,3000,1073515.25,102341,0.999966668,2.999997,50000
0,4,5,4,,,40000,,2,300,0,50,0,59.99998856,20.00000191,1000.000061,4999.999512,200,1053800,20320,40000,13.33328889,0.001
0,3,5,1,1,3000,30000,2,2,1832,916,167,166.9999695,50,0,0,0,100,349085.3125,12990,2.99970003,1.637553691,50000
0,3,5,5,2,20000,400000,,2,800,200,150,80.00000763,149.9999695,21.00000191,1999.999878,0,200,876876.5,70460,1.499925004,3.749995313,50000
0,4,5,1,1,0,100000,2,2,300,0,10,20.00000191,50,225.0000153,1000.000061,0,60,213800,21878,3.99960004,13.33328889,50000
0,4,5,5,1,0,30000,,2,450,0,50,399.9999695,50,24.99999809,1000.000061,0,120,224550,11612,3.99960004,8.888869136,50000
0,4,5,1,,,20000,2,2,600,0,150,20.00000191,250.0000305,250.0000305,2499.999512,0,150,851734.5,31964,40000,6.666655556,50000
0,4,5,1,,,20000,2,2,600,0,100,8,24.99999809,0,0,0,100,346020,37548,40000,6.666655556,50000
1,4,5,4,2,10000,10000,,2,500,0,100,500.0000305,199.9999542,90,1999.999878,0,150,753113.3125,97852,1.999900005,7.999984,50000
0,1,5,5,3,60000,30000,,2,300,0,50,24.99999809,40,21.00000191,300.0000305,0,100,504803,32987,0.333322223,3.333322222,50000
0,4,5,4,,,100000,,2,450,0,50,0,15,0,1999.999878,0,25,272060,24940,40000,8.888869136,50000
1,4,5,1,2,50000,200000,2,1,2000,1500,200,500.0000305,199.9999542,90,10000.00293,4999.999512,650,2185200,68400,1.999900005,1.999999,0.001
0,4,5,1,,,20000,2,2,500,0,100,0,99.99999237,0,500.0000305,0,100,1252006.875,157923,40000,7.999984,50000
0,4,4,5,,,40000,,2,660,0,200,0,99.99999237,99.99999237,2999.999023,0,250,543918,61120,40000,6.060596878,40000
1,2,2,1,6,10000,150000,2,2,2000,1000,300,50,300.0000305,1000.000061,15000.00391,4999.999512,1000,959600,124600,0.333327778,0.9999995,0.0004
0,3,5,,0,25000,30000,2,2,,,,0,40,23,0,0,,165407.1875,123900,30000,3000000,50000
0,5,3,1,0,6000,40000,2,2,600,50,100,15,149.9999695,17,399.9999695,0,200,110277.1953,73894,50000,8.333319444,30000
0,5,5,5,0,500,20000,,2,300,0,3000,0,15,20.00000191,80.00000763,0,120,22542.63477,14060,50000,16.66661111,50000
0,5,5,,2,,300000,2,2,3000,500,30,1999.999878,300.0000305,50,10000.00293,0,300,807000,74460,2.499875006,1.666666111,50000
2,4,3,1,2,100000,100000,1,1,2500,500,200,0,99.99999237,99.99999237,10000.00293,0,300,881626.4375,90000,1.999900005,1.59999936,30000
0,4,5,5,0,30000,40000,,2,900,0,,0,57.15361023,50,2499.999512,0,180,665502.125,116817,40000,4.444439506,50000
0,4,5,4,,,30000,,2,900,0,200,0,59.99998856,700,8000.000488,0,100,500000,229406,40000,4.444439506,50000
0,3,5,,0,10000,200000,2,2,600,0,100,0,50,50,4999.999512,0,200,345497.4375,60300,30000,4.999991667,50000
1,5,5,1,,,28000,2,2,350,200,200,2499.999512,300.0000305,300.0000305,15000.00391,0,200,387700,110298,50000,14.28567347,50000
0,4,5,5,0,20000,10000,,2,300,0,10,29.99999809,29.99999809,24.00000191,500.0000305,0,80,101000,14228,40000,13.33328889,50000
0,5,4,5,3,50000,40000,,2,200,0,50,0,50,23,1000.000061,0,100,148704.7656,3800,1.666611113,24.999875,40000
0,4,5,5,0,1000,60000,,2,3000,1000,30,199.9999542,120.0000153,24.00000191,1999.999878,0,60,178300,80857,40000,1.333332889,50000
0,5,4,5,,,150000,,2,300,0,,0,99.99999237,14.00000095,500.0000305,0,100,278432.625,37950,50000,16.66661111,40000
0,3,5,2,1,40000,40000,2,2,1050,0,22,39.78105545,220.460495,37.99999619,599.999939,0,62,1180510,56900,2.99970003,2.857140136,50000
1,3,3,1,5,270000,700000,2,2,2000,300,100,270.0000305,199.9999542,300.0000305,29999.99219,4999.999512,250,6281786.5,539678,0.599988,1.49999925,0.0006
0,5,5,,4,0,70000,2,2,1500,333,175,300.0000305,300.0000305,152.1087494,20000.00391,0,90,1239679,118606,1.249968751,3.333331111,50000
0,1,5,1,6,0,200000,2,2,1200,130,50,1999.999878,59.99998856,220.0000305,5999.999512,0,145,4662502,126900,0.166663889,0.833332639,50000
